id_vehicule,marque,modele,annee_circulation,date_circulation,carburant,usage,km_actuel,km_moyen_annuel,date_derniere_revision,km_derniere_revision,jours_depuis_derniere_revision,km_depuis_derniere_revision,nb_revisions_effectuees,intervalle_recommande_jours,intervalle_recommande_km,condition_vehicule,nb_pannes_historique,age_vehicule,taux_utilisation_km,taux_utilisation_jours,revisions_par_an
VEH04272,Peugeot,508,2017,2017-11-11,Électrique,Professionnel,127184,17420,2025-04-18,108875,236,18309,8,657,24000,7,0,7,76.29,35.92,1.14
VEH04273,Hyundai,i30,2019,2019-11-05,Diesel,Personnel,43201,8470,2025-10-07,24031,64,19170,5,365,20000,8,0,5,95.85,17.53,1.0
VEH04274,Ford,Focus,2012,2012-09-24,Électrique,Personnel,294435,24029,2025-11-25,276084,15,18351,8,730,30000,6,1,12,61.17,2.05,0.67
VEH04275,Audi,A4,2010,2010-12-19,Hybride,Personnel,293232,20671,2025-05-14,276516,210,16716,14,365,15000,4,0,14,111.44,57.53,1.0
VEH04276,Kia,Sorento,2023,2023-07-21,Électrique,Personnel,25212,18219,2025-01-28,20916,316,4296,1,730,30000,7,0,1,14.32,43.29,1.0
VEH04277,Audi,Q3,2023,2023-10-11,Hybride,Professionnel,18676,16422,2025-01-08,223,336,18453,1,328,12000,8,0,1,153.78,102.44,1.0
VEH04278,Peugeot,308,2021,2021-11-15,Essence,Personnel,37580,11645,2025-08-21,27236,111,10344,3,365,15000,9,0,3,68.96,30.41,1.0
VEH04279,Skoda,Karoq,2022,2022-04-05,Diesel,Personnel,32046,13686,2024-11-03,17673,402,14373,2,365,20000,7,0,2,71.86,110.14,1.0
VEH04280,Toyota,RAV4,2022,2022-10-25,Essence,Personnel,38998,17490,2024-12-13,26993,362,12005,1,365,15000,6,0,2,80.03,99.18,0.5
VEH04281,Renault,Megane,2020,2020-02-28,Essence,Professionnel,72180,17838,2025-05-18,56558,206,15622,5,328,12000,8,1,4,130.18,62.8,1.25
VEH04282,Ford,Focus,2013,2013-03-08,Essence,Personnel,200619,18015,2024-11-25,190601,380,10018,11,365,15000,5,0,11,66.79,104.11,1.0
VEH04283,Kia,Sorento,2019,2019-12-25,Hybride,Personnel,111032,21611,2024-11-01,93164,404,17868,6,365,15000,8,0,5,119.12,110.68,1.2
VEH04284,Volkswagen,Arteon,2021,2021-10-18,Hybride,Personnel,22921,8023,2025-08-19,13294,113,9627,2,365,15000,9,0,3,64.18,30.96,0.67
VEH04285,BMW,X5,2017,2017-08-01,Électrique,Personnel,80861,11253,2025-10-16,75087,55,5774,8,730,30000,8,0,7,19.25,7.53,1.14
VEH04286,Peugeot,3008,2013,2013-10-09,Diesel,Personnel,151818,13257,2025-10-24,146111,47,5707,12,365,20000,8,1,11,28.54,12.88,1.09
VEH04287,Audi,A4,2024,2024-10-15,Électrique,Professionnel,2968,28892,2025-11-19,0,21,14095,1,657,24000,10,0,0,58.73,3.2,1.0
VEH04288,Seat,Arona,2011,2011-01-21,Essence,Personnel,367234,27778,2024-10-02,362204,434,5030,15,365,15000,4,1,13,33.53,118.9,1.15
VEH04289,Toyota,Corolla,2012,2012-01-22,Essence,Personnel,245983,20290,2025-05-11,225441,213,20542,11,365,15000,4,1,12,136.95,58.36,0.92
VEH04290,Nissan,Leaf,2012,2012-07-28,Diesel,Personnel,173426,14477,2025-05-13,156836,211,16590,13,365,20000,7,1,12,82.95,57.81,1.08
VEH04291,Toyota,RAV4,2013,2013-10-17,Essence,Flotte,257763,23589,2025-07-12,252199,151,5564,8,310,10500,7,0,11,52.99,48.71,0.73
VEH04292,Opel,Astra,2010,2010-07-22,Électrique,Personnel,233269,16430,2025-10-04,222052,67,11217,11,730,30000,6,3,14,37.39,9.18,0.79
VEH04293,Hyundai,i20,2016,2016-08-10,Hybride,Flotte,105066,12402,2024-11-24,83567,381,21499,9,310,10500,7,1,8,204.75,122.9,1.12
VEH04294,Volkswagen,T-Roc,2022,2022-10-10,Électrique,Personnel,50523,24009,2025-09-23,31868,78,18655,2,730,30000,9,0,2,62.18,10.68,1.0
VEH04295,Opel,Grandland,2024,2024-10-18,Électrique,Personnel,5899,27320,2025-08-31,0,101,8132,1,730,30000,10,0,0,27.11,13.84,1.0
VEH04296,Mercedes,Classe C,2011,2011-01-01,Diesel,Personnel,153953,11695,2025-01-09,132570,335,21383,15,365,20000,4,1,13,106.92,91.78,1.15
VEH04297,Mercedes,GLA,2013,2013-10-24,Diesel,Personnel,319406,29263,2024-11-26,306056,379,13350,10,365,20000,5,1,11,66.75,103.84,0.91
VEH04298,Audi,A6,2012,2012-04-08,Électrique,Professionnel,321300,26563,2024-10-16,311396,420,9904,8,657,24000,5,0,12,41.27,63.93,0.67
VEH04299,Citroën,C4 Cactus,2015,2015-12-12,Essence,Personnel,136345,14400,2025-06-12,112759,181,23586,8,365,15000,7,0,9,157.24,49.59,0.89
VEH04300,Toyota,Camry,2021,2021-04-04,Diesel,Professionnel,44149,13757,2025-09-11,31944,90,12205,2,328,16000,8,0,3,76.28,27.44,0.67
VEH04301,Peugeot,508,2023,2023-02-03,Essence,Personnel,25329,22578,2025-09-29,7256,72,18073,1,365,15000,10,0,1,120.49,19.73,1.0
VEH04302,Seat,Tarraco,2020,2020-03-04,Diesel,Personnel,74573,19039,2025-06-10,58525,183,16048,4,365,20000,6,0,4,80.24,50.14,1.0
VEH04303,Toyota,Yaris,2013,2013-06-22,Hybride,Professionnel,307885,27941,2025-06-05,283069,188,24816,8,328,12000,5,1,11,206.8,57.32,0.73
VEH04304,Seat,Arona,2018,2018-03-11,Essence,Personnel,132775,22195,2024-11-26,114919,379,17856,5,365,15000,6,0,6,119.04,103.84,0.83
VEH04305,Peugeot,5008,2011,2011-03-01,Électrique,Personnel,385199,29106,2025-01-19,378573,325,6626,13,730,30000,4,2,13,22.09,44.52,1.0
VEH04306,Mercedes,Classe C,2020,2020-12-16,Essence,Professionnel,97511,23774,2025-10-09,85206,62,12305,4,328,12000,9,0,4,102.54,18.9,1.0
VEH04307,Seat,Arona,2010,2010-07-13,Électrique,Personnel,401274,28183,2025-10-08,376859,63,24415,15,730,30000,7,1,14,81.38,8.63,1.07
VEH04308,BMW,Série 5,2023,2023-05-10,Essence,Personnel,14466,10579,2025-07-07,0,156,20738,1,365,15000,9,0,1,138.25,42.74,1.0
VEH04309,Nissan,Leaf,2015,2015-05-01,Essence,Personnel,125512,13575,2024-11-12,119411,393,6101,10,365,15000,5,1,9,40.67,107.67,1.11
VEH04310,Audi,A4,2012,2012-04-22,Électrique,Personnel,240229,20102,2025-02-22,227569,291,12660,13,730,30000,5,1,12,42.2,39.86,1.08
VEH04311,Hyundai,i20,2023,2023-08-24,Essence,Professionnel,23039,15879,2025-03-12,6694,273,16345,1,328,12000,9,0,1,136.21,83.23,1.0
VEH04312,Mercedes,Classe C,2010,2010-01-15,Hybride,Professionnel,410014,29159,2024-10-26,396974,410,13040,17,328,12000,4,0,14,108.67,125.0,1.21
VEH04313,Nissan,Juke,2024,2024-07-27,Essence,Personnel,0,19348,2025-03-19,0,266,8880,1,365,15000,7,0,0,59.2,72.88,1.0
VEH04314,Kia,Ceed,2021,2021-07-07,Diesel,Personnel,30353,9302,2025-04-11,16780,243,13573,2,365,20000,7,0,3,67.86,66.58,0.67
VEH04315,Renault,Megane,2023,2023-06-01,Essence,Personnel,26213,22958,2025-04-26,10230,228,15983,1,365,15000,8,0,1,106.55,62.47,1.0
VEH04316,BMW,X5,2012,2012-07-03,Diesel,Personnel,118471,9548,2025-03-13,96277,272,22194,14,365,20000,7,0,12,110.97,74.52,1.17
VEH04317,Toyota,RAV4,2023,2023-02-21,Essence,Professionnel,14559,16509,2025-08-30,0,102,24036,1,328,12000,9,0,1,200.3,31.1,1.0
VEH04318,Mercedes,Classe E,2023,2023-04-11,Essence,Personnel,30458,27105,2025-11-05,28225,35,2233,1,365,15000,10,0,1,14.89,9.59,1.0
VEH04319,Toyota,Yaris,2016,2016-11-07,Essence,Professionnel,209274,25405,2025-09-29,187862,72,21412,8,328,12000,6,1,8,178.43,21.95,1.0
VEH04320,Peugeot,2008,2019,2019-10-26,Électrique,Personnel,82264,15221,2024-09-26,76798,440,5466,6,730,30000,7,0,5,18.22,60.27,1.2
VEH04321,Seat,Tarraco,2011,2011-08-24,Essence,Personnel,262699,19863,2025-04-29,260439,225,2260,13,365,15000,4,0,13,15.07,61.64,1.0
VEH04322,BMW,X5,2012,2012-03-14,Essence,Professionnel,149592,12298,2025-01-29,144758,315,4834,12,328,12000,4,2,12,40.28,96.04,1.0
VEH04323,Kia,Niro,2023,2023-07-11,Essence,Personnel,15622,10635,2025-03-25,7039,260,8583,1,365,15000,8,0,1,57.22,71.23,1.0
VEH04324,Opel,Astra,2011,2011-04-11,Hybride,Professionnel,167627,12509,2024-12-19,151645,356,15982,11,328,12000,5,2,13,133.18,108.54,0.85
VEH04325,Audi,Q2,2015,2015-02-03,Hybride,Personnel,224044,24995,2025-06-19,207715,174,16329,10,365,15000,7,1,9,108.86,47.67,1.11
VEH04326,Citroën,Berlingo,2011,2011-06-09,Diesel,Professionnel,331995,25524,2025-05-03,324354,221,7641,16,328,16000,6,0,13,47.76,67.38,1.23
VEH04327,Renault,Megane,2013,2013-05-13,Diesel,Personnel,97211,8405,2025-06-24,75788,169,21423,11,365,20000,6,1,11,107.12,46.3,1.0
VEH04328,Hyundai,Tucson,2016,2016-12-11,Essence,Professionnel,144984,17980,2025-02-28,138318,285,6666,9,328,12000,7,1,8,55.55,86.89,1.12
VEH04329,Citroën,C3,2022,2022-03-11,Électrique,Personnel,42719,18681,2025-02-25,24676,288,18043,1,730,30000,6,0,2,60.14,39.45,0.5
VEH04330,Kia,Picanto,2015,2015-02-07,Essence,Professionnel,171421,18169,2025-05-20,157185,204,14236,8,328,12000,5,0,9,118.63,62.2,0.89
VEH04331,Skoda,Karoq,2021,2021-12-08,Essence,Professionnel,82659,25875,2024-10-22,71927,414,10732,2,328,12000,7,0,3,89.43,126.22,0.67
VEH04332,Hyundai,i30,2020,2020-09-27,Essence,Personnel,116978,28975,2025-07-19,112119,144,4859,3,365,15000,9,0,4,32.39,39.45,0.75
VEH04333,Hyundai,Santa Fe,2017,2017-07-27,Électrique,Professionnel,146724,20531,2025-04-29,139580,225,7144,8,657,24000,8,0,7,29.77,34.25,1.14
VEH04334,Skoda,Kodiaq,2013,2013-04-13,Essence,Personnel,251785,22437,2025-04-12,241399,242,10386,13,365,15000,5,0,11,69.24,66.3,1.18
VEH04335,Opel,Grandland,2024,2024-02-24,Électrique,Personnel,5515,11669,2025-08-27,1714,105,3801,1,730,30000,10,0,0,12.67,14.38,1.0
VEH04336,Volkswagen,Tiguan,2021,2021-09-06,Hybride,Flotte,69780,23641,2025-03-27,61289,258,8491,3,310,10500,6,1,3,80.87,83.23,1.0
VEH04337,Nissan,Micra,2016,2016-07-13,Essence,Flotte,141912,17222,2024-12-06,128128,369,13784,10,310,10500,7,0,8,131.28,119.03,1.25
VEH04338,Skoda,Kodiaq,2017,2017-09-18,Diesel,Professionnel,175421,24776,2025-06-04,157019,189,18402,7,328,16000,6,1,7,115.01,57.62,1.0
VEH04339,Opel,Grandland,2011,2011-02-10,Hybride,Personnel,357491,27621,2025-04-10,335778,244,21713,14,365,15000,6,1,13,144.75,66.85,1.08
VEH04340,Skoda,Octavia,2022,2022-04-21,Diesel,Personnel,56229,26712,2025-10-12,53550,59,2679,2,365,20000,10,0,2,13.4,16.16,1.0
VEH04341,Citroën,Berlingo,2020,2020-09-13,Diesel,Professionnel,88963,20860,2024-09-18,73016,448,15947,4,328,16000,6,0,4,99.67,136.59,1.0
VEH04342,Renault,Megane,2012,2012-07-26,Électrique,Professionnel,224118,18844,2025-01-06,214637,338,9481,14,657,24000,6,0,12,39.5,51.45,1.17
VEH04343,Renault,Talisman,2017,2017-07-12,Essence,Personnel,78485,11119,2025-08-12,65433,120,13052,7,365,15000,7,0,7,87.01,32.88,1.0
VEH04344,Hyundai,Santa Fe,2016,2016-12-03,Hybride,Personnel,77782,8992,2025-07-15,55053,148,22729,9,365,15000,8,0,8,151.53,40.55,1.12
VEH04345,Ford,Kuga,2018,2018-08-13,Diesel,Personnel,61084,10289,2024-12-10,40479,365,20605,4,365,20000,7,1,6,103.02,100.0,0.67
VEH04346,Volkswagen,Tiguan,2014,2014-11-11,Électrique,Personnel,210508,21239,2025-07-10,201081,153,9427,11,730,30000,9,0,10,31.42,20.96,1.1
VEH04347,Nissan,Juke,2018,2018-11-19,Essence,Flotte,166160,27203,2025-07-28,161985,135,4175,4,310,10500,8,0,6,39.76,43.55,0.67
VEH04348,Skoda,Fabia,2014,2014-01-25,Électrique,Personnel,89543,8967,2025-07-10,84136,153,5407,8,730,30000,7,1,10,18.02,20.96,0.8
VEH04349,Volkswagen,Arteon,2017,2017-12-08,Hybride,Personnel,104209,15134,2025-08-18,92414,114,11795,5,365,15000,8,0,7,78.63,31.23,0.71
VEH04350,Kia,Sorento,2019,2019-08-28,Hybride,Professionnel,104136,20895,2024-09-24,99684,442,4452,4,328,12000,7,0,5,37.1,134.76,0.8
VEH04351,Hyundai,Tucson,2021,2021-03-21,Hybride,Personnel,83844,27978,2025-10-11,80696,60,3148,2,365,15000,9,0,3,20.99,16.44,0.67
VEH04352,Peugeot,508,2015,2015-02-16,Hybride,Personnel,168729,19045,2024-11-21,150662,384,18067,6,365,15000,6,0,9,120.45,105.21,0.67
VEH04353,Nissan,Juke,2019,2019-07-27,Diesel,Personnel,60351,10631,2025-04-30,35444,224,24907,3,365,20000,6,1,5,124.54,61.37,0.6
VEH04354,Peugeot,3008,2015,2015-08-02,Électrique,Personnel,199257,21897,2024-12-12,179848,363,19409,9,730,30000,7,1,9,64.7,49.73,1.0
VEH04355,Seat,Leon,2017,2017-09-12,Électrique,Personnel,163463,22698,2025-10-12,139309,59,24154,5,730,30000,8,0,7,80.51,8.08,0.71
VEH04356,Volkswagen,Arteon,2021,2021-11-28,Hybride,Personnel,81893,27826,2025-03-23,67452,262,14441,3,365,15000,7,1,3,96.27,71.78,1.0
VEH04357,Renault,Clio,2012,2012-03-21,Hybride,Personnel,274900,22370,2025-04-27,267631,227,7269,9,365,15000,5,1,12,48.46,62.19,0.75
VEH04358,Volkswagen,Golf,2021,2021-01-08,Diesel,Personnel,89543,27871,2025-03-21,71136,264,18407,3,365,20000,6,1,3,92.04,72.33,1.0
VEH04359,BMW,Série 5,2014,2014-12-20,Diesel,Personnel,116521,10873,2024-11-05,96810,400,19711,11,365,20000,7,0,10,98.56,109.59,1.1
VEH04360,Mercedes,Classe E,2021,2021-04-23,Essence,Personnel,38664,13846,2025-08-15,17616,117,21048,3,365,15000,9,0,3,140.32,32.05,1.0
VEH04361,Nissan,Qashqai,2017,2017-06-12,Essence,Professionnel,174348,24092,2025-05-26,162946,198,11402,8,328,12000,6,0,7,95.02,60.37,1.14
VEH04362,Mercedes,Classe B,2016,2016-05-07,Essence,Personnel,74006,8591,2025-10-04,64716,67,9290,10,365,15000,8,0,8,61.93,18.36,1.25
VEH04363,Audi,Q5,2014,2014-04-23,Hybride,Personnel,199419,20237,2025-02-11,188204,302,11215,12,365,15000,5,0,10,74.77,82.74,1.2
VEH04364,Kia,Sorento,2012,2012-11-14,Essence,Personnel,261793,21824,2025-09-17,238242,84,23551,8,365,15000,6,0,12,157.01,23.01,0.67
VEH04365,Nissan,Leaf,2010,2010-08-03,Essence,Professionnel,137718,9994,2025-09-18,127360,83,10358,15,328,12000,6,0,14,86.32,25.3,1.07
VEH04366,Toyota,Camry,2019,2019-04-20,Diesel,Professionnel,142170,27759,2025-01-21,124496,323,17674,5,328,16000,6,1,5,110.46,98.48,1.0
VEH04367,Kia,Sorento,2022,2022-04-08,Diesel,Professionnel,49332,24563,2024-11-25,40913,380,8419,2,328,16000,9,0,2,52.62,115.85,1.0
VEH04368,Audi,A6,2019,2019-09-05,Essence,Professionnel,102005,19321,2025-09-29,85345,72,16660,4,328,12000,9,0,5,138.83,21.95,0.8
VEH04369,Audi,Q3,2012,2012-12-05,Hybride,Personnel,196537,16174,2025-11-11,178443,29,18094,14,365,15000,7,0,12,120.63,7.95,1.17
VEH04370,Toyota,Corolla,2021,2021-11-12,Diesel,Personnel,35947,12360,2025-02-07,14168,306,21779,3,365,20000,7,0,3,108.9,83.84,1.0
VEH04371,Renault,Talisman,2013,2013-04-10,Hybride,Personnel,158349,13783,2024-09-28,136138,438,22211,10,365,15000,6,0,11,148.07,120.0,0.91
VEH04372,Audi,Q2,2020,2020-07-06,Diesel,Personnel,100512,25517,2025-11-02,83783,38,16729,5,365,20000,10,1,4,83.64,10.41,1.25
VEH04373,Toyota,Camry,2021,2021-04-23,Électrique,Flotte,88053,27718,2025-10-23,68596,48,19457,2,620,21000,9,0,3,92.65,7.74,0.67
VEH04374,Skoda,Karoq,2018,2018-10-19,Essence,Personnel,93318,15460,2025-11-14,79471,26,13847,4,365,15000,9,0,6,92.31,7.12,0.67
VEH04375,Citroën,Berlingo,2011,2011-01-23,Électrique,Professionnel,205227,15713,2025-09-14,194064,87,11163,12,657,24000,5,1,13,46.51,13.24,0.92
VEH04376,Ford,Puma,2022,2022-10-04,Hybride,Personnel,62036,28123,2024-10-05,46639,431,15397,1,365,15000,8,0,2,102.65,118.08,0.5
VEH04377,BMW,X3,2012,2012-05-15,Essence,Professionnel,254788,21204,2025-01-28,234742,316,20046,14,328,12000,5,1,12,167.05,96.34,1.17
VEH04378,Toyota,Corolla,2018,2018-11-23,Hybride,Personnel,107506,17799,2025-03-15,84262,270,23244,6,365,15000,5,0,6,154.96,73.97,1.0
VEH04379,Opel,Mokka,2024,2024-09-14,Électrique,Personnel,6313,22211,2025-09-09,0,92,24848,1,730,30000,9,0,0,82.83,12.6,1.0
VEH04380,BMW,Série 1,2023,2023-05-20,Hybride,Personnel,11026,8940,2025-03-18,0,267,17308,1,365,15000,8,0,1,115.39,73.15,1.0
VEH04381,Mercedes,GLA,2013,2013-07-27,Essence,Personnel,200988,17623,2025-02-14,186152,299,14836,10,365,15000,5,1,11,98.91,81.92,0.91
VEH04382,Toyota,C-HR,2012,2012-03-06,Hybride,Personnel,155617,12632,2025-06-26,141203,167,14414,15,365,15000,7,2,12,96.09,45.75,1.25
VEH04383,Citroën,Berlingo,2010,2010-03-15,Hybride,Professionnel,276651,19905,2024-09-18,259046,448,17605,18,328,12000,6,1,14,146.71,136.59,1.29
VEH04384,Hyundai,Santa Fe,2013,2013-09-23,Diesel,Professionnel,104177,9268,2025-10-06,93915,65,10262,10,328,16000,6,3,11,64.14,19.82,0.91
VEH04385,Skoda,Karoq,2018,2018-02-05,Essence,Personnel,60526,9228,2025-06-08,58317,185,2209,7,365,15000,8,1,6,14.73,50.68,1.17
VEH04386,BMW,Série 5,2024,2024-06-19,Électrique,Professionnel,6591,15177,2024-12-27,0,348,7137,1,657,24000,8,0,0,29.74,52.97,1.0
VEH04387,Citroën,C4,2012,2012-03-04,Essence,Personnel,221195,17951,2025-01-20,209066,324,12129,12,365,15000,4,2,12,80.86,88.77,1.0
VEH04388,Nissan,Micra,2024,2024-08-13,Électrique,Personnel,6825,26481,2025-08-21,0,111,8835,1,730,30000,10,0,0,29.45,15.21,1.0
VEH04389,Skoda,Fabia,2017,2017-01-12,Hybride,Personnel,211353,29603,2025-01-28,197251,316,14102,6,365,15000,5,0,7,94.01,86.58,0.86
VEH04390,Peugeot,508,2022,2022-02-26,Essence,Professionnel,30687,12593,2024-09-20,12805,446,17882,2,328,12000,8,0,2,149.02,135.98,1.0
VEH04391,Volkswagen,Golf,2020,2020-07-19,Essence,Personnel,111543,27697,2024-09-30,92164,436,19379,3,365,15000,8,0,4,129.19,119.45,0.75
VEH04392,Ford,Mondeo,2019,2019-10-19,Électrique,Personnel,104176,20993,2025-03-17,83293,268,20883,5,730,30000,7,0,5,69.61,36.71,1.0
VEH04393,BMW,Série 3,2011,2011-09-12,Diesel,Personnel,126412,9551,2025-05-18,122702,206,3710,9,365,20000,5,3,13,18.55,56.44,0.69
VEH04394,Renault,Captur,2021,2021-12-18,Essence,Personnel,64443,19596,2025-02-13,48647,300,15796,3,365,15000,7,1,3,105.31,82.19,1.0
VEH04395,Renault,Scenic,2023,2023-04-18,Essence,Professionnel,24806,22020,2025-06-26,7764,167,17042,1,328,12000,10,0,1,142.02,50.91,1.0
VEH04396,Nissan,Juke,2014,2014-09-15,Essence,Personnel,185955,18028,2025-04-03,182745,251,3210,8,365,15000,6,0,10,21.4,68.77,0.8
VEH04397,Renault,Arkana,2015,2015-07-01,Diesel,Professionnel,251978,27150,2025-06-25,241059,168,10919,8,328,16000,7,0,9,68.24,51.22,0.89
VEH04398,Skoda,Octavia,2024,2024-06-02,Électrique,Personnel,3467,21665,2025-01-13,0,331,14287,1,730,30000,7,0,0,47.62,45.34,1.0
VEH04399,BMW,Série 5,2010,2010-09-28,Diesel,Personnel,285043,19821,2025-05-24,260229,200,24814,14,365,20000,5,2,14,124.07,54.79,1.0
VEH04400,Toyota,Aygo,2021,2021-04-19,Essence,Personnel,40316,11152,2025-06-26,22342,167,17974,3,365,15000,9,0,3,119.83,45.75,1.0
VEH04401,Volkswagen,Tiguan,2023,2023-03-03,Diesel,Personnel,29913,26563,2024-10-13,27315,423,2598,1,365,20000,7,0,1,12.99,115.89,1.0
VEH04402,Peugeot,Rifter,2022,2022-05-06,Essence,Personnel,40147,16230,2025-08-06,32631,126,7516,2,365,15000,9,0,2,50.11,34.52,1.0
VEH04403,Audi,Q2,2012,2012-04-16,Essence,Personnel,273100,22746,2025-01-11,253006,333,20094,14,365,15000,7,0,12,133.96,91.23,1.17
VEH04404,Volkswagen,Golf,2014,2014-06-06,Essence,Personnel,166920,16188,2025-03-02,164492,283,2428,11,365,15000,5,1,10,16.19,77.53,1.1
VEH04405,Nissan,Qashqai,2022,2022-06-14,Diesel,Personnel,40573,18482,2025-02-21,25706,292,14867,2,365,20000,8,0,2,74.33,80.0,1.0
VEH04406,Renault,Clio,2010,2010-12-12,Électrique,Professionnel,373569,26224,2024-12-29,360111,346,13458,11,657,24000,5,0,14,56.08,52.66,0.79
VEH04407,BMW,Série 1,2024,2024-02-28,Diesel,Professionnel,1416,18288,2025-08-09,0,123,24432,1,328,16000,10,0,0,152.7,37.5,1.0
VEH04408,Ford,EcoSport,2010,2010-08-15,Hybride,Professionnel,398356,28348,2025-01-17,392863,327,5493,18,328,12000,4,1,14,45.78,99.7,1.29
VEH04409,Seat,Ibiza,2014,2014-05-14,Diesel,Personnel,211668,21315,2025-01-29,188113,315,23555,9,365,20000,7,0,10,117.78,86.3,0.9
VEH04410,Audi,Q3,2016,2016-03-13,Diesel,Professionnel,170479,20808,2025-03-01,150349,284,20130,7,328,16000,7,0,8,125.81,86.59,0.88
VEH04411,Nissan,X-Trail,2013,2013-08-26,Diesel,Professionnel,270854,24262,2025-04-23,257039,231,13815,11,328,16000,6,0,11,86.34,70.43,1.0
VEH04412,Mercedes,GLA,2024,2024-03-08,Essence,Personnel,0,26384,2024-09-29,0,437,16020,1,365,15000,8,0,0,106.8,119.73,1.0
VEH04413,Nissan,Micra,2018,2018-11-13,Diesel,Personnel,69120,11168,2025-05-17,61872,207,7248,4,365,20000,8,1,6,36.24,56.71,0.67
VEH04414,Nissan,Juke,2022,2022-04-07,Diesel,Personnel,29466,10841,2025-05-30,24777,194,4689,2,365,20000,7,0,2,23.44,53.15,1.0
VEH04415,Peugeot,5008,2024,2024-01-06,Essence,Personnel,5302,23897,2025-07-05,0,158,17558,1,365,15000,9,0,0,117.05,43.29,1.0
VEH04416,Citroën,C4 Cactus,2012,2012-04-25,Essence,Professionnel,338826,28335,2025-03-28,324366,257,14460,14,328,12000,6,1,12,120.5,78.35,1.17
VEH04417,Ford,Puma,2020,2020-09-27,Essence,Professionnel,75666,16957,2025-08-22,69730,110,5936,3,328,12000,9,0,4,49.47,33.54,0.75
VEH04418,Renault,Scenic,2017,2017-05-15,Diesel,Personnel,116270,16974,2025-04-13,107871,241,8399,7,365,20000,7,0,7,42.0,66.03,1.0
VEH04419,Audi,Q3,2017,2017-08-19,Diesel,Personnel,185048,26734,2025-05-17,178962,207,6086,6,365,20000,6,2,7,30.43,56.71,0.86
VEH04420,Ford,Fiesta,2019,2019-06-09,Électrique,Professionnel,96811,18936,2025-10-22,75641,49,21170,4,657,24000,8,1,5,88.21,7.46,0.8
VEH04421,Audi,A4,2014,2014-09-09,Hybride,Personnel,80072,8198,2025-04-26,75217,228,4855,11,365,15000,7,2,10,32.37,62.47,1.1
VEH04422,Mercedes,GLA,2015,2015-04-08,Essence,Professionnel,219896,24130,2024-09-25,212024,441,7872,8,328,12000,6,0,9,65.6,134.45,0.89
VEH04423,Nissan,Micra,2016,2016-11-10,Essence,Personnel,86817,10509,2025-04-02,77350,252,9467,10,365,15000,7,0,8,63.11,69.04,1.25
VEH04424,Mercedes,Classe A,2020,2020-08-17,Diesel,Personnel,38271,10254,2025-01-18,36083,326,2188,3,365,20000,9,0,4,10.94,89.32,0.75
VEH04425,Skoda,Kamiq,2011,2011-05-19,Électrique,Professionnel,255301,19745,2025-07-10,234217,153,21084,11,657,24000,6,1,13,87.85,23.29,0.85
VEH04426,Seat,Leon,2016,2016-09-02,Diesel,Personnel,186280,23302,2025-01-30,171368,314,14912,9,365,20000,8,0,8,74.56,86.03,1.12
VEH04427,Ford,Fiesta,2016,2016-09-10,Hybride,Flotte,202084,25349,2024-09-17,184736,449,17348,8,310,10500,7,0,8,165.22,144.84,1.0
VEH04428,Renault,Kadjar,2024,2024-01-26,Essence,Personnel,3310,18214,2025-07-12,0,151,10216,1,365,15000,9,0,0,68.11,41.37,1.0
VEH04429,BMW,X5,2021,2021-02-22,Essence,Personnel,91055,27995,2025-11-06,72291,34,18764,2,365,15000,8,1,3,125.09,9.32,0.67
VEH04430,Nissan,X-Trail,2013,2013-12-05,Hybride,Personnel,252717,22974,2025-09-06,243943,95,8774,10,365,15000,6,0,11,58.49,26.03,0.91
VEH04431,Seat,Leon,2012,2012-11-13,Essence,Personnel,116066,9469,2025-02-04,112491,309,3575,9,365,15000,3,0,12,23.83,84.66,0.75
VEH04432,Kia,Sportage,2014,2014-10-07,Électrique,Personnel,99805,9717,2024-09-16,90950,450,8855,12,730,30000,5,2,10,29.52,61.64,1.2
VEH04433,Nissan,Juke,2022,2022-10-19,Essence,Personnel,46313,22232,2025-09-17,30524,84,15789,1,365,15000,9,0,2,105.26,23.01,0.5
VEH04434,Hyundai,Kona,2012,2012-08-09,Hybride,Personnel,102492,8362,2025-10-16,92026,55,10466,15,365,15000,6,0,12,69.77,15.07,1.25
VEH04435,Opel,Corsa,2021,2021-04-14,Électrique,Flotte,63972,20031,2025-06-25,60354,168,3618,2,620,21000,9,0,3,17.23,27.1,0.67
VEH04436,Seat,Leon,2016,2016-01-02,Diesel,Personnel,171275,21524,2025-02-27,148110,286,23165,6,365,20000,6,0,8,115.82,78.36,0.75
VEH04437,Toyota,Aygo,2024,2024-10-07,Électrique,Personnel,7588,25621,2025-01-29,0,315,12459,1,730,30000,7,0,0,41.53,43.15,1.0
VEH04438,BMW,Série 1,2020,2020-08-09,Essence,Personnel,97992,23929,2025-09-01,76447,100,21545,3,365,15000,8,1,4,143.63,27.4,0.75
VEH04439,Ford,Mondeo,2020,2020-10-22,Essence,Personnel,79797,18915,2025-08-19,60232,113,19565,3,365,15000,8,1,4,130.43,30.96,0.75
VEH04440,Peugeot,508,2010,2010-02-06,Essence,Professionnel,177813,12181,2025-10-25,167773,46,10040,15,328,12000,6,2,14,83.67,14.02,1.07
VEH04441,Kia,Sportage,2012,2012-02-10,Essence,Professionnel,214321,17412,2025-08-13,201318,119,13003,10,328,12000,6,0,12,108.36,36.28,0.83
